traj_id,split,class_name,seq_folder,n_neighbors,n1_id,n1_class,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_id,n2_class,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_id,n3_class,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_id,n4_class,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_id,n5_class,n5_min_dist,n5_mean_dist,n5_overlap_sec,min_dist_any,mean_dist_all,n_close_encounters,classes_nearby
2231,train,person,0253_20231122_112449,3,000,person,2.503,18.322,40.16,001,person,3.027,18.12,39.96,003,motorcycle,11.271,14.652,32.8,,,,,,,,,,,2.503,5.6,0,"motorcycle,person"
2232,train,motorcycle,0253_20231122_112449,3,002,person,11.271,14.652,32.8,000,person,15.289,27.684,32.8,001,person,15.775,27.842,32.6,,,,,,,,,,,11.271,14.112,0,person
0240,train,person,0253_20231122_112449,3,005,motorcycle,5.001,13.621,8.44,006,bicycle,6.67,13.837,6.6,000,person,35.054,35.394,7.96,,,,,,,,,,,5.001,15.575,0,"bicycle,motorcycle,person"
2233,train,motorcycle,0253_20231122_112449,3,004,person,5.001,14.014,8.44,000,person,33.154,40.195,4.24,006,bicycle,45.46,45.46,0.16,,,,,,,,,,,5.001,27.872,0,"bicycle,person"
2234,train,bicycle,0253_20231122_112449,2,004,person,6.67,13.837,6.6,005,motorcycle,45.46,45.46,0.16,,,,,,,,,,,,,,,,6.67,26.065,0,"motorcycle,person"
0241,train,person,0254_20231122_113201,14,002,person,2.846,15.457,47.6,021,motorcycle,19.37,24.218,4.68,013,person,19.676,22.825,18.24,016,person,20.901,23.96,7.72,006,person,24.064,35.075,51.32,2.846,29.205,0,"motorcycle,person,scooter,stroller"
2235,train,stroller,0254_20231122_113201,9,006,person,1.299,14.159,18.52,004,person,1.72,9.743,32.76,005,person,2.035,11.832,37.6,010,person,2.156,10.129,26.96,014,scooter,2.625,9.337,18.92,1.299,8.869,2,"motorcycle,person,scooter"
2236,train,person,0254_20231122_113201,13,013,person,1.921,2.902,19.48,016,person,2.082,6.274,17.0,000,person,2.846,15.561,47.6,003,person,3.478,13.73,8.84,018,person,21.448,23.258,9.44,1.921,18.318,1,person
2237,train,person,0254_20231122_113201,10,007,person,0.495,0.71,49.2,016,person,0.577,0.799,6.96,011,person,1.618,16.366,25.2,017,person,2.528,13.161,7.52,008,person,2.851,15.933,30.36,0.495,6.034,3,person
0242,train,person,0254_20231122_113201,9,005,person,0.406,4.329,47.44,006,person,0.984,16.751,41.36,020,scooter,1.357,2.517,8.6,001,stroller,1.72,9.725,32.76,014,scooter,1.806,2.558,16.68,0.406,8.36,5,"motorcycle,person,scooter,stroller"
2238,train,person,0254_20231122_113201,9,004,person,0.55,4.52,47.44,020,scooter,1.282,2.039,8.6,014,scooter,1.306,2.444,18.92,006,person,1.361,12.198,33.2,010,person,1.816,6.252,26.96,0.55,8.554,5,"motorcycle,person,scooter,stroller"
2239,train,person,0254_20231122_113201,9,004,person,0.984,16.496,41.36,005,person,1.361,12.047,33.2,001,stroller,1.431,13.91,18.52,020,scooter,1.596,4.159,8.6,021,motorcycle,8.324,31.84,4.68,0.984,11.8,4,"motorcycle,person,scooter,stroller"
2240,train,person,0254_20231122_113201,8,003,person,0.495,0.709,49.2,011,person,1.228,16.379,25.2,017,person,1.55,1.55,0.08,008,person,2.496,16.742,22.92,018,person,3.293,8.602,5.92,0.495,8.9,3,person
2241,train,person,0254_20231122_113201,12,018,person,0.513,1.215,13.96,011,person,0.63,0.939,22.92,009,person,0.714,0.823,9.48,015,person,0.725,1.186,17.44,017,person,0.788,1.413,14.72,0.513,8.04,6,person
2242,train,person,0254_20231122_113201,5,008,person,0.714,0.823,9.48,011,person,1.358,1.534,11.76,019,person,3.368,4.977,2.76,007,person,18.509,19.286,31.44,003,person,18.62,19.121,31.44,0.714,8.514,2,person
0243,train,person,0254_20231122_113201,7,005,person,1.816,6.46,26.96,014,scooter,1.836,2.739,18.92,001,stroller,2.156,10.129,26.96,004,person,2.725,7.915,23.72,006,person,22.362,23.372,9.48,1.816,14.822,2,"motorcycle,person,scooter,stroller"
2243,train,person,0254_20231122_113201,8,017,person,0.513,0.513,0.08,008,person,0.63,0.939,22.92,007,person,1.228,16.426,25.2,009,person,1.358,1.528,11.76,003,person,1.618,16.366,25.2,0.513,4.03,6,person
2244,train,person,0254_20231122_113201,1,001,stroller,5.318,11.342,14.4,,,,,,,,,,,,,,,,,,,,,5.318,5.318,0,stroller
2245,train,person,0254_20231122_113201,6,016,person,0.12,0.403,8.96,002,person,1.921,2.902,19.48,000,person,19.676,22.727,18.24,015,person,24.348,31.393,9.92,008,person,25.323,32.495,10.24,0.12,16.165,2,person
2246,train,scooter,0254_20231122_113201,6,005,person,1.306,2.444,18.92,004,person,1.806,2.533,16.68,010,person,1.836,2.748,18.92,001,stroller,2.222,9.189,18.92,006,person,21.125,22.755,2.44,1.306,11.653,3,"person,stroller"
2247,train,person,0254_20231122_113201,8,017,person,0.135,2.326,13.64,008,person,0.725,1.186,17.44,018,person,0.792,0.899,7.04,016,person,5.522,23.365,16.48,003,person,6.418,14.493,6.44,0.135,11.85,3,person
2248,train,person,0254_20231122_113201,8,013,person,0.12,0.391,8.96,003,person,0.538,0.784,6.96,002,person,2.082,6.274,17.0,017,person,3.299,20.887,14.16,008,person,3.768,23.201,17.0,0.12,5.121,2,person
2249,train,person,0254_20231122_113201,10,015,person,0.135,2.373,13.64,011,person,0.513,0.513,0.08,008,person,0.788,1.409,14.72,007,person,1.55,1.55,0.08,018,person,1.952,2.149,8.12,0.135,9.517,5,person
2250,train,person,0254_20231122_113201,8,008,person,0.509,1.166,13.96,015,person,0.792,0.897,7.04,011,person,1.785,2.516,5.92,017,person,1.952,2.137,8.12,007,person,3.293,9.481,5.92,0.509,4.685,4,person
2251,train,person,0254_20231122_113201,5,008,person,1.436,2.921,9.28,011,person,2.258,3.714,9.28,009,person,3.368,4.977,2.76,003,person,19.708,21.677,9.28,007,person,19.718,21.704,9.28,1.436,9.298,1,person
2252,train,scooter,0254_20231122_113201,6,005,person,1.282,2.125,8.6,004,person,1.357,2.517,8.6,006,person,1.596,4.113,8.6,021,motorcycle,4.208,6.16,0.8,001,stroller,9.893,16.446,7.64,1.282,8.787,3,"motorcycle,person,stroller"
2253,train,motorcycle,0254_20231122_113201,7,005,person,3.266,19.971,4.68,004,person,3.438,22.242,4.68,020,scooter,4.206,5.888,0.8,006,person,8.324,31.84,4.68,001,stroller,11.629,28.465,4.68,3.266,11.689,0,"person,scooter,stroller"
2254,train,person,0255_20231122_113702,4,003,person,0.964,10.502,14.76,002,person,1.006,11.048,33.48,004,bicycle,8.19,17.632,15.6,001,bicycle,19.027,25.112,40.6,,,,,,0.964,7.297,2,"bicycle,person"
0244,train,bicycle,0255_20231122_113702,3,004,bicycle,11.735,22.729,15.6,000,person,19.027,25.112,40.6,002,person,35.785,38.047,13.4,,,,,,,,,,,11.735,22.182,0,"bicycle,person"
2255,train,person,0255_20231122_113702,3,000,person,1.006,11.048,33.48,003,person,1.572,8.207,17.68,001,bicycle,35.785,38.047,13.4,,,,,,,,,,,1.006,12.788,2,"bicycle,person"
2256,train,person,0255_20231122_113702,2,000,person,0.964,10.502,14.76,002,person,1.572,8.207,17.68,,,,,,,,,,,,,,,,0.964,1.268,2,person
2257,train,bicycle,0255_20231122_113702,2,000,person,8.19,17.632,15.6,001,bicycle,11.735,22.729,15.6,,,,,,,,,,,,,,,,8.19,9.962,0,"bicycle,person"
2258,train,person,0256_20231122_113938,3,001,person,1.763,17.331,20.52,002,person,7.841,13.894,16.28,003,motorcycle,23.604,26.683,3.56,,,,,,,,,,,1.763,11.069,1,"motorcycle,person"
2259,train,person,0256_20231122_113938,1,000,person,1.763,17.626,20.52,,,,,,,,,,,,,,,,,,,,,1.763,1.763,1,person
2260,train,person,0256_20231122_113938,2,000,person,7.841,13.925,16.28,003,motorcycle,17.849,23.565,3.56,,,,,,,,,,,,,,,,7.841,12.845,0,"motorcycle,person"
2261,train,motorcycle,0256_20231122_113938,2,002,person,17.849,23.565,3.56,000,person,23.604,26.683,3.56,,,,,,,,,,,,,,,,17.849,20.727,0,person
0245,train,person,0257_20231122_114328,9,002,person,0.496,16.572,38.04,006,person,0.688,12.773,24.16,004,person,3.279,17.368,23.44,011,person,3.604,9.924,8.64,001,person,21.662,24.88,4.16,0.496,17.136,2,person
2262,train,person,0257_20231122_114328,4,008,person,0.579,3.061,20.52,005,person,1.261,9.291,32.16,004,person,9.724,11.032,13.52,000,person,21.337,24.558,4.16,,,,,,0.579,8.225,2,person
2263,train,person,0257_20231122_114328,5,000,person,0.496,16.734,38.04,006,person,19.894,21.967,3.88,009,person,27.228,31.602,18.84,007,person,34.112,35.35,7.36,003,person,37.099,38.35,9.44,0.496,23.766,1,person
0246,train,person,0257_20231122_114328,4,007,person,16.216,24.566,22.64,010,person,23.955,27.111,18.48,002,person,37.099,38.388,9.44,000,person,48.445,49.944,9.52,,,,,,16.216,31.429,0,person
2264,train,person,0257_20231122_114328,6,000,person,3.279,17.368,23.44,011,person,3.351,5.579,8.64,006,person,5.701,10.739,19.24,008,person,6.263,8.076,10.6,001,person,9.724,11.137,13.52,3.279,8.754,0,person
2265,train,person,0257_20231122_114328,3,001,person,1.261,9.413,32.16,008,person,5.56,15.161,13.64,004,person,24.208,25.192,3.72,,,,,,,,,,,1.261,10.343,1,person
2266,train,person,0257_20231122_114328,5,011,person,0.38,1.908,8.64,000,person,0.688,12.773,24.16,004,person,5.701,10.579,19.24,002,person,20.381,22.387,3.88,009,person,56.637,57.403,2.72,0.38,16.757,2,person
2267,train,person,0257_20231122_114328,4,010,person,9.071,10.451,11.92,003,person,16.216,24.566,22.64,000,person,23.577,24.142,7.44,002,person,34.112,35.367,7.36,,,,,,9.071,20.744,0,person
2268,train,person,0257_20231122_114328,4,001,person,0.579,3.014,20.52,005,person,5.56,14.891,13.64,004,person,6.148,7.949,10.6,000,person,26.526,27.888,1.24,,,,,,0.579,9.703,1,person
2269,train,person,0257_20231122_114328,3,000,person,25.253,30.625,18.84,002,person,27.228,31.696,18.84,006,person,57.101,57.583,2.72,,,,,,,,,,,25.253,36.527,0,person
2270,train,person,0257_20231122_114328,2,007,person,9.071,10.523,11.92,003,person,24.003,27.431,18.48,,,,,,,,,,,,,,,,9.071,16.537,0,person
2271,train,person,0257_20231122_114328,3,006,person,0.38,2.063,8.64,004,person,3.351,5.579,8.64,000,person,3.604,9.924,8.64,,,,,,,,,,,0.38,2.445,1,person
2272,train,stroller,0258_20231122_115021,2,003,bicycle,10.88,16.422,5.36,001,person,26.326,31.308,32.6,,,,,,,,,,,,,,,,10.88,18.603,0,"bicycle,person"
2273,train,person,0258_20231122_115021,2,000,stroller,26.367,31.424,32.6,003,bicycle,29.162,37.894,5.56,,,,,,,,,,,,,,,,26.367,27.764,0,"bicycle,stroller"
2274,train,person,0258_20231122_115021,0,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,0,
2275,train,bicycle,0258_20231122_115021,2,000,stroller,10.88,16.422,5.36,001,person,29.613,39.576,5.56,,,,,,,,,,,,,,,,10.88,20.247,0,"person,stroller"
2276,train,person,0259_20231122_115206,6,002,person,0.873,21.719,41.76,003,person,1.297,3.115,40.68,004,person,1.627,3.99,34.56,006,scooter,2.016,11.443,6.56,005,bicycle,19.69,24.866,18.92,0.873,7.56,3,"bicycle,person,scooter"
2277,train,person,0259_20231122_115206,6,003,person,19.29,24.79,35.12,000,person,19.857,25.039,41.8,006,scooter,23.682,32.703,4.72,002,person,23.754,32.561,35.52,004,person,26.403,29.36,19.16,19.29,25.33,0,"bicycle,person,scooter"
2278,train,person,0259_20231122_115206,5,003,person,0.444,16.334,28.84,000,person,0.873,21.719,41.76,004,person,4.206,22.36,25.4,005,bicycle,11.659,19.27,18.92,001,person,23.754,32.561,35.52,0.444,8.187,2,"bicycle,person"
2279,train,person,0259_20231122_115206,6,002,person,0.444,16.265,28.84,000,person,1.297,3.231,40.68,006,scooter,1.602,11.904,6.56,004,person,6.736,9.73,12.48,001,person,19.29,24.79,35.12,0.444,8.407,3,"bicycle,person,scooter"
2280,train,person,0259_20231122_115206,5,000,person,1.627,3.99,34.56,002,person,4.206,22.36,25.4,003,person,6.736,9.56,12.48,005,bicycle,20.552,21.24,2.96,001,person,26.403,29.422,19.16,1.627,11.905,1,"bicycle,person"
2281,train,bicycle,0259_20231122_115206,5,002,person,11.659,19.418,18.92,000,person,19.69,24.866,18.92,004,person,20.552,21.24,2.96,003,person,21.074,26.116,18.92,001,person,39.021,44.463,18.92,11.659,22.399,0,person
2282,train,scooter,0259_20231122_115206,3,003,person,1.602,11.904,6.56,000,person,2.016,12.008,6.56,001,person,23.682,32.703,4.72,,,,,,,,,,,1.602,9.1,1,person
2283,train,person,0260_20231122_115433,6,003,person,1.196,4.778,5.52,005,person,1.398,2.458,20.84,007,person,1.67,2.724,14.08,001,person,3.089,17.123,35.64,004,person,23.518,26.287,29.52,1.196,9.1,3,person
2284,train,person,0260_20231122_115433,4,007,person,1.641,4.781,5.4,000,person,3.089,16.984,35.64,003,person,19.723,24.771,29.96,002,person,27.044,28.044,8.48,,,,,,1.641,12.874,1,person
2285,train,person,0260_20231122_115433,6,004,person,0.195,1.218,29.52,000,person,23.728,27.958,43.12,007,person,24.747,28.298,14.08,005,person,25.77,28.003,20.84,001,person,27.044,28.044,8.48,0.195,22.536,1,person
0247,train,person,0260_20231122_115433,2,000,person,1.196,4.336,5.52,001,person,19.723,24.771,29.96,,,,,,,,,,,,,,,,1.196,10.46,1,person
0248,train,person,0260_20231122_115433,4,002,person,0.218,1.241,29.52,000,person,23.518,26.274,29.52,007,person,24.524,25.596,6.96,005,person,25.439,26.82,20.84,,,,,,0.218,18.425,1,person
2286,train,person,0260_20231122_115433,3,000,person,1.398,2.458,20.84,004,person,25.439,26.875,20.84,002,person,25.77,27.961,20.84,,,,,,,,,,,1.398,17.536,1,person
2287,train,person,0260_20231122_115433,1,002,person,33.604,34.652,5.24,,,,,,,,,,,,,,,,,,,,,33.604,33.604,0,person
2288,train,person,0260_20231122_115433,4,000,person,1.632,2.694,14.08,001,person,1.641,4.781,5.4,004,person,24.524,25.596,6.96,002,person,24.747,28.216,14.08,,,,,,1.632,13.136,2,person
2289,train,person,0261_20231122_115648,11,002,person,1.083,13.048,27.08,011,person,1.358,11.069,13.28,005,person,1.609,11.779,35.96,001,person,1.902,18.847,66.44,008,person,1.959,8.911,26.4,1.083,12.818,5,"person,stroller"
2290,train,person,0261_20231122_115648,11,010,person,0.109,1.053,15.88,011,person,0.427,0.705,13.28,003,person,0.871,13.88,26.4,004,person,1.055,11.154,16.76,007,person,1.82,20.023,28.56,0.109,6.88,6,"person,stroller"
2291,train,person,0261_20231122_115648,6,000,person,1.083,13.349,27.08,009,stroller,1.489,10.542,15.16,001,person,4.995,22.636,41.08,011,person,5.775,9.622,13.28,003,person,22.396,29.086,40.16,1.083,11.629,2,"person,stroller"
0249,train,person,0261_20231122_115648,6,001,person,0.871,14.106,26.4,011,person,16.615,22.478,4.12,002,person,22.396,29.086,40.16,000,person,27.846,28.434,12.4,009,stroller,45.019,45.322,0.48,0.871,26.966,1,"person,stroller"
2292,train,person,0261_20231122_115648,6,001,person,1.055,11.154,16.76,010,person,1.641,14.131,19.84,000,person,18.652,25.517,41.12,005,person,24.658,30.113,23.32,008,person,25.58,28.48,19.84,1.055,17.767,2,person
2293,train,person,0261_20231122_115648,7,008,person,0.137,0.96,26.4,000,person,1.609,11.769,35.96,010,person,19.615,29.237,19.84,001,person,19.817,25.599,29.4,004,person,24.658,30.132,23.32,0.137,22.077,2,person
2294,train,person,0261_20231122_115648,8,001,person,21.303,26.33,30.08,011,person,22.379,29.575,11.76,009,stroller,24.951,37.859,19.92,007,person,24.967,25.166,5.4,000,person,31.49,35.934,30.08,21.303,32.972,0,"person,stroller"
0250,train,person,0261_20231122_115648,7,001,person,1.603,20.06,28.56,000,person,17.711,27.314,28.56,010,person,21.531,32.914,12.48,006,person,24.967,25.166,5.4,005,person,32.956,34.682,26.0,1.603,23.827,1,person
2295,train,person,0261_20231122_115648,6,005,person,0.137,0.951,26.4,000,person,1.959,9.034,26.4,010,person,20.04,29.114,18.96,001,person,20.324,25.827,23.32,004,person,25.58,28.654,19.84,0.137,16.841,2,person
2296,train,stroller,0261_20231122_115648,6,002,person,1.489,10.542,15.16,001,person,2.622,13.317,19.92,011,person,14.486,19.851,9.64,000,person,18.87,23.697,19.92,006,person,24.951,37.602,19.92,1.489,18.007,1,person
2297,train,person,0261_20231122_115648,6,001,person,0.109,1.053,15.88,004,person,1.641,14.131,19.84,000,person,18.327,23.016,19.84,005,person,19.615,29.517,19.84,008,person,20.04,28.805,18.96,0.109,13.544,2,person
2298,train,person,0261_20231122_115648,6,001,person,0.427,0.707,13.28,000,person,1.358,11.292,13.28,002,person,5.775,9.622,13.28,009,stroller,14.486,20.094,9.64,003,person,16.615,22.478,4.12,0.427,10.173,2,"person,stroller"
2299,train,person,0262_20231122_120009,12,002,person,0.079,0.455,70.2,007,person,0.432,8.812,7.92,006,person,0.59,17.565,31.64,009,person,1.136,7.722,22.24,003,person,1.913,6.018,54.84,0.079,11.337,5,person
2300,train,person,0262_20231122_120009,10,003,person,0.219,3.889,52.48,009,person,1.513,8.888,22.24,002,person,2.051,2.642,70.2,000,person,2.189,2.717,78.36,006,person,2.524,19.718,31.64,0.219,13.467,2,person
2301,train,person,0262_20231122_120009,9,000,person,0.079,0.455,70.2,006,person,0.276,14.072,26.64,009,person,1.357,7.603,22.24,001,person,2.051,2.669,70.2,003,person,2.301,6.536,44.44,0.079,13.022,3,person
2302,train,person,0262_20231122_120009,10,001,person,0.219,3.865,52.48,009,person,0.442,8.119,22.24,000,person,1.913,6.019,54.84,006,person,2.253,19.263,31.64,002,person,2.301,6.687,44.44,0.219,10.77,3,person
2303,train,person,0262_20231122_120009,8,007,person,0.866,9.861,29.76,008,person,1.381,16.04,28.2,012,person,10.688,13.657,8.64,003,person,12.127,19.394,13.24,000,person,13.877,18.178,20.88,0.866,12.63,2,person
2304,train,person,0262_20231122_120009,7,010,person,11.199,13.186,21.48,001,person,23.947,31.929,33.04,000,person,24.318,31.581,33.04,002,person,24.518,31.392,33.04,006,person,25.306,28.102,17.2,11.199,23.109,0,person
0251,train,person,0262_20231122_120009,9,000,person,0.178,17.347,31.64,002,person,0.276,14.072,26.64,009,person,0.987,2.011,17.56,001,person,2.204,19.499,31.64,003,person,2.296,19.387,31.64,0.178,14.134,3,person
2305,train,person,0262_20231122_120009,4,000,person,0.432,8.399,7.92,004,person,0.866,9.923,29.76,008,person,2.073,14.812,28.2,003,person,5.432,5.432,0.28,,,,,,0.432,2.201,2,person
2306,train,person,0262_20231122_120009,3,004,person,1.381,15.986,28.2,007,person,2.073,14.812,28.2,000,person,7.429,12.577,6.36,,,,,,,,,,,1.381,3.628,1,person
2307,train,person,0262_20231122_120009,7,003,person,0.442,8.119,22.24,006,person,0.987,2.011,17.56,000,person,1.136,7.648,22.24,002,person,1.357,7.603,22.24,001,person,1.444,8.777,22.24,0.442,9.643,5,person
0252,train,person,0262_20231122_120009,7,005,person,11.207,13.483,21.48,001,person,25.076,33.385,21.48,000,person,25.343,32.49,21.48,002,person,25.535,32.472,21.48,006,person,34.334,36.377,8.24,11.207,27.372,0,person
2308,train,person,0262_20231122_120009,3,000,person,38.319,41.09,9.2,002,person,38.651,41.354,9.2,001,person,38.824,41.401,9.2,,,,,,,,,,,38.319,38.598,0,person
2309,train,person,0262_20231122_120009,5,004,person,10.688,13.657,8.64,000,person,20.417,25.809,8.64,003,person,21.751,27.73,8.64,001,person,23.319,29.406,6.96,006,person,37.867,39.971,3.92,10.688,22.808,0,person
2310,train,person,0263_20231122_120215,8,003,person,1.182,3.324,35.84,002,person,1.374,20.752,39.16,001,person,2.812,4.901,43.4,008,motorcycle,26.406,27.421,3.28,004,person,27.409,37.176,16.6,1.182,26.461,2,"motorcycle,person"
0253,train,person,0263_20231122_120215,6,003,person,1.457,1.87,35.84,002,person,2.275,20.229,39.16,000,person,2.812,4.901,43.4,008,motorcycle,16.279,19.674,3.28,004,person,32.033,38.083,10.88,1.457,18.048,1,"motorcycle,person"
2311,train,person,0263_20231122_120215,6,004,person,0.949,6.171,6.64,003,person,1.083,17.703,35.84,000,person,1.374,20.752,39.16,001,person,2.275,20.229,39.16,008,motorcycle,2.698,10.382,3.28,0.949,4.263,3,"motorcycle,person"
2312,train,person,0263_20231122_120215,6,002,person,1.083,17.703,35.84,000,person,1.182,3.324,35.84,001,person,1.457,1.87,35.84,008,motorcycle,16.593,19.346,3.28,004,person,30.099,30.798,3.32,1.083,16.931,3,"motorcycle,person"
0254,train,person,0263_20231122_120215,7,002,person,0.949,5.963,6.64,005,person,2.614,20.383,21.48,006,person,7.564,13.827,12.8,007,person,17.962,19.931,9.12,000,person,27.373,36.943,16.6,0.949,16.939,1,person
2313,train,person,0263_20231122_120215,5,004,person,2.614,20.383,21.48,007,person,21.448,21.81,0.72,006,person,23.108,26.113,12.8,000,person,41.203,41.999,5.84,001,person,46.947,46.947,0.12,2.614,27.064,0,person
2314,train,person,0263_20231122_120215,3,004,person,7.564,13.977,12.8,005,person,22.319,25.998,12.8,000,person,62.852,65.056,3.68,,,,,,,,,,,7.564,30.912,0,person
2315,train,person,0263_20231122_120215,6,002,person,17.196,18.332,4.28,004,person,17.962,19.931,9.12,005,person,21.448,21.81,0.72,000,person,48.447,49.207,9.12,003,person,51.17,51.216,0.96,17.196,34.943,0,person
2316,train,motorcycle,0263_20231122_120215,4,002,person,2.698,11.782,3.28,001,person,16.279,20.597,3.28,003,person,16.593,20.193,3.28,000,person,26.406,27.81,3.28,,,,,,2.698,15.494,0,person
2317,train,person,0264_20231122_120401,19,002,person,1.096,10.31,26.76,001,person,1.344,1.944,64.76,018,person,6.534,17.271,21.4,004,person,11.532,15.681,24.08,031,bicycle,15.277,25.24,7.36,1.096,24.013,2,"bicycle,motorcycle,person,scooter"
