traj_id,split,class_name,seq_folder,n_coexisting_agents,coexisting_classes,min_dist_overall,n_frames_below_3m,n_close_agents,n1_traj_id,n1_class,n1_common_timestamps,n1_frames_below_3m,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_traj_id,n2_class,n2_common_timestamps,n2_frames_below_3m,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_traj_id,n3_class,n3_common_timestamps,n3_frames_below_3m,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_traj_id,n4_class,n4_common_timestamps,n4_frames_below_3m,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_traj_id,n5_class,n5_common_timestamps,n5_frames_below_3m,n5_min_dist,n5_mean_dist,n5_overlap_sec
2060,train,person,0230_20231116_115638,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,train,person,0230_20231116_115638,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,train,person,0230_20231116_115638,2,person,16.79,0,0,2058,person,29,0,16.79,20.951,11.44,0223,person,81,0,26.561,34.556,32.0,,,,,,,,,,,,,,,,,,,,,
2063,train,bicycle,0230_20231116_115638,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,train,bicycle,0230_20231116_115638,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,train,person,0231_20231116_120127,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,train,person,0231_20231116_120127,2,"bicycle,person",22.855,0,0,2074,bicycle,10,0,22.855,25.196,3.96,2071,person,21,0,28.83,30.215,8.36,,,,,,,,,,,,,,,,,,,,,
2067,train,person,0231_20231116_120127,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,train,person,0231_20231116_120127,1,person,31.276,0,0,2070,person,53,0,31.276,38.452,21.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,train,person,0231_20231116_120127,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,train,person,0231_20231116_120127,1,person,31.276,0,0,2068,person,53,0,31.276,38.452,21.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,train,person,0231_20231116_120127,1,person,28.83,0,0,2066,person,21,0,28.83,30.215,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,train,bicycle,0231_20231116_120127,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,train,motorcycle,0231_20231116_120127,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,train,bicycle,0231_20231116_120127,1,person,22.855,0,0,2066,person,10,0,22.855,25.196,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,train,person,0232_20231116_120313,3,person,6.176,0,0,0224,person,114,0,6.176,21.618,45.24,2082,person,45,0,11.863,23.821,17.88,2080,person,11,0,30.679,33.607,4.08,,,,,,,,,,,,,,
0224,train,person,0232_20231116_120313,2,person,6.176,0,0,2075,person,114,0,6.176,21.618,45.24,2082,person,23,0,23.944,24.951,9.08,,,,,,,,,,,,,,,,,,,,,
2076,train,person,0232_20231116_120313,2,person,0.044,54,1,2077,person,97,54,0.044,6.118,38.72,2079,person,11,0,41.48,42.517,4.36,,,,,,,,,,,,,,,,,,,,,
2077,train,person,0232_20231116_120313,2,person,0.044,54,1,2076,person,97,54,0.044,6.118,38.72,2079,person,3,0,42.905,43.254,1.16,,,,,,,,,,,,,,,,,,,,,
2078,train,person,0232_20231116_120313,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,train,person,0232_20231116_120313,2,person,41.48,0,0,2076,person,11,0,41.48,42.517,4.36,2077,person,3,0,42.905,43.254,1.16,,,,,,,,,,,,,,,,,,,,,
0225,train,person,0232_20231116_120313,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,train,person,0232_20231116_120313,1,person,30.679,0,0,2075,person,11,0,30.679,33.607,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,train,person,0232_20231116_120313,1,person,7.406,0,0,2085,person,29,0,7.406,10.412,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,train,person,0232_20231116_120313,2,person,11.863,0,0,2075,person,45,0,11.863,23.821,17.88,0224,person,23,0,23.944,24.951,9.08,,,,,,,,,,,,,,,,,,,,,
2083,train,person,0232_20231116_120313,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0226,train,person,0232_20231116_120313,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,train,bicycle,0232_20231116_120313,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,train,person,0232_20231116_120313,1,person,7.406,0,0,2081,person,29,0,7.406,10.412,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0227,train,person,0233_20231116_121102,4,"bicycle,person",1.382,12,2,2093,person,91,8,1.382,12.491,36.16,2087,bicycle,127,4,1.423,19.172,50.68,2090,person,104,0,7.188,31.094,41.52,2091,bicycle,103,0,10.51,32.324,40.8,,,,,,,
0228,train,person,0233_20231116_121102,3,person,1.384,4,1,2088,person,77,4,1.384,18.752,30.52,2094,person,74,0,23.742,33.073,29.48,2097,person,52,0,31.763,34.765,20.56,,,,,,,,,,,,,,
2086,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,train,bicycle,0233_20231116_121102,4,"bicycle,person",1.423,4,1,0227,person,127,4,1.423,19.172,50.68,2090,person,103,0,13.414,18.763,41.12,2091,bicycle,102,0,16.225,20.634,40.4,2093,person,90,0,20.707,24.108,35.76,,,,,,,
2088,train,person,0233_20231116_121102,3,person,1.384,4,1,0228,person,77,4,1.384,18.752,30.52,2094,person,89,0,22.641,26.194,35.48,2097,person,55,0,32.282,38.93,21.76,,,,,,,,,,,,,,
2089,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,train,person,0233_20231116_121102,4,"bicycle,person",2.328,26,1,2091,bicycle,103,26,2.328,2.993,40.8,0227,person,104,0,7.188,31.094,41.52,2087,bicycle,103,0,13.414,18.763,41.12,2093,person,91,0,31.897,37.471,36.16,,,,,,,
2091,train,bicycle,0233_20231116_121102,4,"bicycle,person",2.328,26,1,2090,person,103,26,2.328,2.993,40.8,0227,person,103,0,10.51,32.324,40.8,2087,bicycle,102,0,16.225,20.634,40.4,2093,person,91,0,30.659,38.076,36.16,,,,,,,
2092,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,train,person,0233_20231116_121102,4,"bicycle,person",1.382,8,1,0227,person,91,8,1.382,12.491,36.16,2087,bicycle,90,0,20.707,24.108,35.76,2091,bicycle,91,0,30.659,38.076,36.16,2090,person,91,0,31.897,37.471,36.16,,,,,,,
2094,train,person,0233_20231116_121102,3,person,8.82,0,0,2097,person,55,0,8.82,24.763,21.76,2088,person,89,0,22.641,26.194,35.48,0228,person,74,0,23.742,33.073,29.48,,,,,,,,,,,,,,
0229,train,bicycle,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,train,person,0233_20231116_121102,3,person,8.82,0,0,2094,person,55,0,8.82,24.763,21.76,0228,person,52,0,31.763,34.765,20.56,2088,person,55,0,32.282,38.93,21.76,,,,,,,,,,,,,,
2098,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,train,person,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,train,bicycle,0233_20231116_121102,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,train,person,0234_20231116_121314,1,person,18.658,0,0,2102,person,40,0,18.658,21.501,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,train,person,0234_20231116_121314,1,person,18.658,0,0,2101,person,40,0,18.658,21.501,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,train,person,0234_20231116_121314,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,train,person,0235_20231116_121349,2,person,1.578,10,1,2111,person,50,10,1.578,6.575,19.84,2106,person,69,0,18.928,23.826,27.32,,,,,,,,,,,,,,,,,,,,,
0230,train,person,0235_20231116_121349,2,person,1.308,5,1,2112,person,30,5,1.308,10.825,11.68,2114,person,25,0,7.564,11.366,9.68,,,,,,,,,,,,,,,,,,,,,
2105,train,person,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,train,person,0235_20231116_121349,1,person,18.928,0,0,2104,person,69,0,18.928,23.826,27.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,train,person,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,train,person,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,train,person,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,train,person,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,train,person,0235_20231116_121349,1,person,1.578,10,1,2104,person,50,10,1.578,6.575,19.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,train,person,0235_20231116_121349,1,person,1.308,5,1,0230,person,30,5,1.308,10.825,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,train,motorcycle,0235_20231116_121349,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,train,person,0235_20231116_121349,1,person,7.564,0,0,0230,person,25,0,7.564,11.366,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,train,person,0236_20231122_100832,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,train,stroller,0236_20231122_100832,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,train,person,0236_20231122_100832,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,train,person,0237_20231122_101604,2,"bicycle,person",6.122,0,0,2125,bicycle,17,0,6.122,10.945,6.44,2119,person,68,0,8.588,12.795,27.04,,,,,,,,,,,,,,,,,,,,,
2119,train,person,0237_20231122_101604,2,"bicycle,person",3.568,0,0,2125,bicycle,17,0,3.568,8.396,6.44,2118,person,68,0,8.588,12.795,27.04,,,,,,,,,,,,,,,,,,,,,
2120,train,person,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,train,bicycle,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,train,bicycle,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,train,person,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,train,person,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,train,bicycle,0237_20231122_101604,2,person,3.568,0,0,2119,person,17,0,3.568,8.396,6.44,2118,person,17,0,6.122,10.945,6.44,,,,,,,,,,,,,,,,,,,,,
0231,train,bicycle,0237_20231122_101604,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,train,person,0238_20231122_101723,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,train,person,0238_20231122_101723,1,person,0.909,9,1,2130,person,79,9,0.909,12.616,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,train,person,0238_20231122_101723,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,train,person,0238_20231122_101723,1,person,22.231,0,0,2132,person,27,0,22.231,27.35,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,train,person,0238_20231122_101723,1,person,0.909,9,1,2127,person,79,9,0.909,12.616,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,train,person,0238_20231122_101723,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,train,person,0238_20231122_101723,1,person,22.231,0,0,2129,person,27,0,22.231,27.35,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,train,person,0239_20231122_102026,2,person,10.718,0,0,2138,person,84,0,10.718,21.509,33.52,2137,person,93,0,13.981,25.479,36.84,,,,,,,,,,,,,,,,,,,,,
2134,train,person,0239_20231122_102026,2,person,22.267,0,0,2139,person,49,0,22.267,25.958,19.48,2135,person,85,0,22.274,25.103,33.88,,,,,,,,,,,,,,,,,,,,,
2135,train,person,0239_20231122_102026,2,person,1.75,71,1,2139,person,77,71,1.75,2.183,30.68,2134,person,85,0,22.274,25.103,33.88,,,,,,,,,,,,,,,,,,,,,
2136,train,person,0239_20231122_102026,1,person,5.103,0,0,2142,person,16,0,5.103,12.937,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,train,person,0239_20231122_102026,2,person,13.981,0,0,2133,person,93,0,13.981,25.479,36.84,2138,person,53,0,17.975,22.07,20.84,,,,,,,,,,,,,,,,,,,,,
2138,train,person,0239_20231122_102026,2,person,10.718,0,0,2133,person,84,0,10.718,21.509,33.52,2137,person,53,0,17.975,22.07,20.84,,,,,,,,,,,,,,,,,,,,,
2139,train,person,0239_20231122_102026,2,person,1.75,71,1,2135,person,77,71,1.75,2.183,30.68,2134,person,49,0,22.267,25.958,19.48,,,,,,,,,,,,,,,,,,,,,
2140,train,person,0239_20231122_102026,1,person,26.859,0,0,2143,person,19,0,26.859,32.056,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,train,person,0239_20231122_102026,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,train,person,0239_20231122_102026,1,person,5.103,0,0,2136,person,16,0,5.103,12.937,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,train,person,0239_20231122_102026,1,person,26.859,0,0,2140,person,19,0,26.859,32.056,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,train,person,0239_20231122_102026,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,train,person,0240_20231122_102334,2,person,3.459,0,0,2148,person,74,0,3.459,11.493,29.4,2152,person,35,0,3.914,13.371,13.76,,,,,,,,,,,,,,,,,,,,,
2146,train,person,0240_20231122_102334,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,train,person,0240_20231122_102334,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,train,person,0240_20231122_102334,2,person,2.771,12,1,2152,person,34,12,2.771,3.17,13.36,2145,person,74,0,3.459,11.493,29.4,,,,,,,,,,,,,,,,,,,,,
2149,train,person,0240_20231122_102334,3,"bicycle,person",3.762,0,0,0232,person,44,0,3.762,6.131,17.4,2150,person,52,0,3.804,7.023,20.72,2151,bicycle,34,0,11.742,33.142,13.36,,,,,,,,,,,,,,
2150,train,person,0240_20231122_102334,3,"bicycle,person",0.038,44,1,0232,person,44,44,0.038,0.76,17.4,2149,person,52,0,3.804,7.023,20.72,2151,bicycle,33,0,13.465,28.582,13.12,,,,,,,,,,,,,,
0232,train,person,0240_20231122_102334,3,"bicycle,person",0.038,44,1,2150,person,44,44,0.038,0.76,17.4,2149,person,44,0,3.762,6.131,17.4,2151,bicycle,25,0,13.573,22.305,9.8,,,,,,,,,,,,,,
2151,train,bicycle,0240_20231122_102334,3,person,11.742,0,0,2149,person,34,0,11.742,33.142,13.36,2150,person,33,0,13.465,28.582,13.12,0232,person,25,0,13.573,22.305,9.8,,,,,,,,,,,,,,
2152,train,person,0240_20231122_102334,2,person,2.771,12,1,2148,person,34,12,2.771,3.17,13.36,2145,person,35,0,3.914,13.371,13.76,,,,,,,,,,,,,,,,,,,,,
2153,train,person,0240_20231122_102334,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,train,motorcycle,0240_20231122_102334,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,train,person,0241_20231122_103034,1,person,4.932,0,0,2159,person,89,0,4.932,20.362,35.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,train,person,0241_20231122_103034,3,"bicycle,person",1.47,138,2,0233,person,145,122,1.47,2.226,57.6,2157,person,139,16,2.902,4.689,55.44,2166,bicycle,23,0,19.152,24.223,8.84,,,,,,,,,,,,,,
0233,train,person,0241_20231122_103034,3,"bicycle,person",1.47,122,1,2156,person,145,122,1.47,2.226,57.6,2157,person,139,0,4.809,6.562,55.44,2166,bicycle,23,0,18.426,23.727,8.84,,,,,,,,,,,,,,
2157,train,person,0241_20231122_103034,3,"bicycle,person",2.902,16,1,2156,person,139,16,2.902,4.689,55.44,0233,person,139,0,4.809,6.562,55.44,2166,bicycle,23,0,18.679,23.983,8.84,,,,,,,,,,,,,,
2158,train,person,0241_20231122_103034,1,person,19.89,0,0,0234,person,29,0,19.89,24.4,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,train,person,0241_20231122_103034,1,person,4.932,0,0,2155,person,89,0,4.932,20.362,35.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,train,person,0241_20231122_103034,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,train,person,0241_20231122_103034,1,person,2.484,40,1,2164,person,40,40,2.484,2.694,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,train,person,0241_20231122_103034,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,train,person,0241_20231122_103034,1,person,3.584,0,0,2165,person,25,0,3.584,11.443,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,train,person,0241_20231122_103034,1,person,2.484,40,1,2161,person,40,40,2.484,2.694,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,train,person,0241_20231122_103034,1,person,3.584,0,0,2163,person,25,0,3.584,11.443,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0234,train,person,0241_20231122_103034,1,person,19.89,0,0,2158,person,29,0,19.89,24.4,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,train,bicycle,0241_20231122_103034,3,person,18.426,0,0,0233,person,23,0,18.426,23.727,8.84,2157,person,23,0,18.679,23.983,8.84,2156,person,23,0,19.152,24.223,8.84,,,,,,,,,,,,,,
2167,train,person,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,train,person,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,train,person,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,train,person,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,train,bicycle,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,train,motorcycle,0242_20231122_103445,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,train,person,0243_20231122_110054,2,"bicycle,scooter",1.285,7,2,2175,scooter,33,4,1.285,13.241,13.12,2174,bicycle,70,3,1.673,16.917,27.68,,,,,,,,,,,,,,,,,,,,,
2174,train,bicycle,0243_20231122_110054,2,"person,scooter",1.673,3,1,2173,person,70,3,1.673,16.917,27.68,2175,scooter,33,0,18.353,24.492,13.12,,,,,,,,,,,,,,,,,,,,,
2175,train,scooter,0243_20231122_110054,2,"bicycle,person",1.285,4,1,2173,person,33,4,1.285,13.241,13.12,2174,bicycle,33,0,18.353,24.492,13.12,,,,,,,,,,,,,,,,,,,,,
2176,train,person,0244_20231122_110225,3,"bicycle,person",1.313,14,2,2177,bicycle,95,12,1.313,17.401,37.6,2179,bicycle,26,2,1.755,25.848,10.04,2178,person,54,0,3.3,10.306,21.52,,,,,,,,,,,,,,
2177,train,bicycle,0244_20231122_110225,1,person,1.313,12,1,2176,person,95,12,1.313,17.401,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,train,person,0244_20231122_110225,1,person,3.3,0,0,2176,person,54,0,3.3,10.306,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,train,bicycle,0244_20231122_110225,1,person,1.755,2,1,2176,person,26,2,1.755,25.848,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,train,person,0245_20231122_110357,1,person,19.959,0,0,2182,person,94,0,19.959,24.054,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,train,person,0245_20231122_110357,1,motorcycle,5.469,0,0,2187,motorcycle,5,0,5.469,15.33,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,train,person,0245_20231122_110357,1,person,19.959,0,0,2180,person,94,0,19.959,24.054,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,train,person,0245_20231122_110357,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,train,person,0245_20231122_110357,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,train,person,0245_20231122_110357,1,motorcycle,12.822,0,0,0235,motorcycle,6,0,12.822,17.693,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,train,bicycle,0245_20231122_110357,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0235,train,motorcycle,0245_20231122_110357,1,person,12.822,0,0,2185,person,6,0,12.822,17.693,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,train,motorcycle,0245_20231122_110357,1,person,5.469,0,0,2181,person,5,0,5.469,15.33,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,train,person,0246_20231122_110701,1,scooter,6.437,0,0,2189,scooter,62,0,6.437,10.219,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,train,scooter,0246_20231122_110701,1,person,6.437,0,0,2188,person,62,0,6.437,10.219,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,train,person,0247_20231122_110923,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,train,person,0247_20231122_110923,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,train,person,0248_20231122_110958,2,person,0.193,145,1,2193,person,145,145,0.193,0.58,57.6,0236,person,48,0,13.704,15.759,18.88,,,,,,,,,,,,,,,,,,,,,
2193,train,person,0248_20231122_110958,2,person,0.193,145,1,2192,person,145,145,0.193,0.58,57.6,0236,person,42,0,12.227,15.24,16.48,,,,,,,,,,,,,,,,,,,,,
2194,train,person,0248_20231122_110958,3,person,13.625,0,0,2203,person,49,0,13.625,20.809,19.52,2199,person,19,0,43.834,47.497,7.24,2195,person,94,0,47.914,47.947,37.4,,,,,,,,,,,,,,
2195,train,person,0248_20231122_110958,2,person,33.326,0,0,2203,person,26,0,33.326,37.191,10.32,2194,person,94,0,47.914,47.947,37.4,,,,,,,,,,,,,,,,,,,,,
2196,train,person,0248_20231122_110958,3,person,0.315,70,1,2198,person,70,70,0.315,0.946,27.72,2197,person,63,0,19.832,21.576,25.0,2207,person,7,0,21.7,23.031,2.64,,,,,,,,,,,,,,
0236,train,person,0248_20231122_110958,2,person,12.227,0,0,2193,person,42,0,12.227,15.24,16.48,2192,person,48,0,13.704,15.759,18.88,,,,,,,,,,,,,,,,,,,,,
2197,train,person,0248_20231122_110958,2,person,19.832,0,0,2196,person,63,0,19.832,21.576,25.0,2198,person,41,0,20.289,21.385,16.12,,,,,,,,,,,,,,,,,,,,,
2198,train,person,0248_20231122_110958,3,person,0.315,70,1,2196,person,70,70,0.315,0.946,27.72,2197,person,41,0,20.289,21.385,16.12,2207,person,8,0,21.614,23.399,3.04,,,,,,,,,,,,,,
2199,train,person,0248_20231122_110958,3,person,24.706,0,0,2208,person,27,0,24.706,32.6,10.56,2203,person,10,0,41.928,42.896,3.64,2194,person,19,0,43.834,47.497,7.24,,,,,,,,,,,,,,
2200,train,person,0248_20231122_110958,1,person,21.05,0,0,2201,person,25,0,21.05,23.218,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,train,person,0248_20231122_110958,1,person,21.05,0,0,2200,person,25,0,21.05,23.218,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,train,person,0248_20231122_110958,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,train,person,0248_20231122_110958,3,person,13.625,0,0,2194,person,49,0,13.625,20.809,19.52,2195,person,26,0,33.326,37.191,10.32,2199,person,10,0,41.928,42.896,3.64,,,,,,,,,,,,,,
2204,train,person,0248_20231122_110958,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,train,person,0248_20231122_110958,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,train,person,0248_20231122_110958,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,train,person,0248_20231122_110958,2,person,21.614,0,0,2198,person,8,0,21.614,23.399,3.04,2196,person,7,0,21.7,23.031,2.64,,,,,,,,,,,,,,,,,,,,,
2208,train,person,0248_20231122_110958,1,person,24.706,0,0,2199,person,27,0,24.706,32.6,10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,train,person,0248_20231122_110958,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,train,person,0249_20231122_111130,3,person,13.432,0,0,2211,person,66,0,13.432,30.041,26.0,2213,person,47,0,28.889,38.438,18.72,2215,person,22,0,43.298,51.598,8.68,,,,,,,,,,,,,,
2211,train,person,0249_20231122_111130,3,person,2.2,4,1,2213,person,47,4,2.2,14.746,18.72,2210,person,66,0,13.432,30.041,26.0,2215,person,22,0,15.618,30.976,8.68,,,,,,,,,,,,,,
2212,train,person,0249_20231122_111130,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,train,person,0249_20231122_111130,3,person,0.742,18,2,2215,person,14,14,0.742,1.503,5.52,2211,person,47,4,2.2,14.746,18.72,2210,person,47,0,28.889,38.438,18.72,,,,,,,,,,,,,,
2214,train,person,0249_20231122_111130,1,person,1.31,21,1,0237,person,21,21,1.31,1.802,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
