traj_id,split,class_name,seq_folder,total_interactions,interactions_with_vrus,interactions_with_vehicles,n_vru_coexisting,n_vru_close,min_dist_vru,n_frames_below_3m_vru,vru_classes_nearby,n_vehicle_coexisting,n_vehicle_close,min_dist_vehicle,n_frames_below_3m_veh,closest_agent_id,closest_agent_type,closest_agent_class,closest_agent_dist,closest_agent_common_ts
2012,train,person,0226_20231116_113644,5,2,3,2,0,4.272,0,bicycle,3,0,5.294,0,008,vru,bicycle,4.272,51
2013,train,person,0226_20231116_113644,2,0,2,0,0,-1,0,,2,0,6.696,0,1007,vehicle,car,6.696,15
2014,train,person,0226_20231116_113644,3,0,3,0,0,-1,0,,3,0,3.604,0,1032,vehicle,car,3.604,36
2015,train,person,0226_20231116_113644,5,2,3,2,0,30.39,0,person,3,0,25.616,0,1022,vehicle,car,25.616,22
2016,train,person,0226_20231116_113644,1,1,0,1,0,9.232,0,person,0,0,-1,0,002,vru,person,9.232,35
2017,train,bicycle,0226_20231116_113644,4,2,2,2,0,4.272,0,"bicycle,person",2,0,5.636,0,003,vru,person,4.272,51
2018,train,bicycle,0226_20231116_113644,6,2,4,2,0,37.039,0,"bicycle,person",4,1,2.95,1,1014,vehicle,car,2.95,11
2019,train,person,0226_20231116_113644,1,0,1,0,0,-1,0,,1,0,22.32,0,1030,vehicle,car,22.32,2
2020,train,person,0226_20231116_113644,1,1,0,1,0,8.499,0,person,0,0,-1,0,002,vru,person,8.499,35
2021,train,person,0226_20231116_113644,1,0,1,0,0,-1,0,,1,0,4.042,0,1006,vehicle,car,4.042,12
2022,train,person,0227_20231116_114809,6,2,4,2,0,3.084,0,person,4,0,3.827,0,004,vru,person,3.084,67
2023,train,person,0227_20231116_114809,3,1,2,1,0,17.906,0,person,2,0,4.763,0,1084,vehicle,car,4.763,67
0221,train,person,0227_20231116_114809,1,0,1,0,0,-1,0,,1,0,36.708,0,1048,vehicle,car,36.708,4
2024,train,person,0227_20231116_114809,2,0,2,0,0,-1,0,,2,0,5.644,0,1071,vehicle,car,5.644,15
2025,train,person,0227_20231116_114809,2,1,1,1,0,3.084,0,person,1,0,5.19,0,000,vru,person,3.084,67
2026,train,person,0227_20231116_114809,3,1,2,1,0,6.578,0,person,2,0,11.939,0,000,vru,person,6.578,33
2027,train,person,0227_20231116_114809,3,1,2,1,0,17.906,0,person,2,0,26.057,0,001,vru,person,17.906,31
2028,train,bicycle,0227_20231116_114809,2,0,2,0,0,-1,0,,2,0,18.747,0,1050,vehicle,car,18.747,6
2029,train,person,0228_20231116_115205,6,1,5,1,1,1.244,8,person,5,0,3.528,0,006,vru,person,1.244,56
2030,train,person,0228_20231116_115205,15,2,13,2,0,15.958,0,person,13,0,3.398,0,1035,vehicle,car,3.398,12
2031,train,person,0228_20231116_115205,4,0,4,0,0,-1,0,,4,0,13.18,0,1014,vehicle,car,13.18,29
2032,train,person,0228_20231116_115205,3,1,2,1,0,3.92,0,person,2,0,8.244,0,009,vru,person,3.92,28
2033,train,person,0228_20231116_115205,4,0,4,0,0,-1,0,,4,0,7.506,0,1071,vehicle,car,7.506,26
2034,train,person,0228_20231116_115205,2,0,2,0,0,-1,0,,2,0,34.356,0,1006,vehicle,car,34.356,1
2035,train,person,0228_20231116_115205,4,1,3,1,1,1.244,8,person,3,0,7.808,0,000,vru,person,1.244,56
2036,train,bicycle,0228_20231116_115205,2,0,2,0,0,-1,0,,2,0,5.244,0,1074,vehicle,car,5.244,32
2037,train,person,0228_20231116_115205,5,2,3,2,1,1.135,16,person,3,0,8.699,0,010,vru,person,1.135,22
2038,train,person,0228_20231116_115205,3,1,2,1,0,3.92,0,person,2,0,29.507,0,003,vru,person,3.92,28
2039,train,person,0228_20231116_115205,5,2,3,2,1,1.135,16,person,3,0,7.184,0,008,vru,person,1.135,22
2040,train,person,0228_20231116_115205,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2041,train,bicycle,0228_20231116_115205,2,0,2,0,0,-1,0,,2,0,3.764,0,1006,vehicle,car,3.764,9
2042,train,bicycle,0228_20231116_115205,2,0,2,0,0,-1,0,,2,0,3.277,0,1007,vehicle,car,3.277,10
2043,train,bicycle,0228_20231116_115205,1,0,1,0,0,-1,0,,1,0,10.051,0,1050,vehicle,car,10.051,10
2044,train,person,0229_20231116_115512,4,2,2,2,0,45.738,0,"bicycle,person",2,0,13.313,0,1037,vehicle,car,13.313,73
2045,train,person,0229_20231116_115512,2,0,2,0,0,-1,0,,2,2,2.7,2,1004,vehicle,car,2.7,19
2046,train,bicycle,0229_20231116_115512,5,2,3,2,0,19.06,0,person,3,0,5.083,0,1042,vehicle,car,5.083,96
2047,train,person,0229_20231116_115512,5,0,5,0,0,-1,0,,5,0,3.444,0,1003,vehicle,car,3.444,19
0222,train,person,0229_20231116_115512,2,1,1,1,0,23.659,0,person,1,0,19.512,0,1041,vehicle,car,19.512,84
2048,train,bicycle,0229_20231116_115512,4,2,2,2,0,8.532,0,person,2,0,23.195,0,006,vru,person,8.532,60
2049,train,person,0229_20231116_115512,4,2,2,2,0,8.532,0,"bicycle,person",2,0,7.512,0,1030,vehicle,car,7.512,13
2050,train,person,0229_20231116_115512,1,0,1,0,0,-1,0,,1,0,37.03,0,1043,vehicle,car,37.03,60
2051,train,person,0229_20231116_115512,4,1,3,1,0,31.84,0,bicycle,3,0,31.208,0,1034,vehicle,car,31.208,27
2052,train,person,0229_20231116_115512,4,1,3,1,0,19.06,0,bicycle,3,0,4.887,0,1006,vehicle,car,4.887,19
2053,train,person,0229_20231116_115512,3,0,3,0,0,-1,0,,3,0,7.4,0,1011,vehicle,car,7.4,14
2054,train,person,0229_20231116_115512,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2055,train,bicycle,0229_20231116_115512,4,0,4,0,0,-1,0,,4,0,7.08,0,1039,vehicle,car,7.08,4
2056,train,person,0229_20231116_115512,2,1,1,1,0,23.659,0,person,1,0,47.35,0,004,vru,person,23.659,35
2057,train,bicycle,0229_20231116_115512,1,0,1,0,0,-1,0,,1,0,28.591,0,1015,vehicle,car,28.591,15
0223,train,person,0230_20231116_115638,6,2,4,2,1,2.058,4,person,4,0,11.752,0,001,vru,person,2.058,250
2058,train,person,0230_20231116_115638,6,2,4,2,1,2.058,4,person,4,0,3.923,0,000,vru,person,2.058,250
2059,train,bicycle,0230_20231116_115638,1,0,1,0,0,-1,0,,1,0,9.298,0,1006,vehicle,car,9.298,18
2060,train,person,0230_20231116_115638,4,0,4,0,0,-1,0,,4,0,9.27,0,1068,vehicle,car,9.27,48
2061,train,person,0230_20231116_115638,1,0,1,0,0,-1,0,,1,0,7.378,0,1082,vehicle,car,7.378,64
2062,train,person,0230_20231116_115638,3,2,1,2,0,16.79,0,person,1,0,25.754,0,001,vru,person,16.79,29
2063,train,bicycle,0230_20231116_115638,3,0,3,0,0,-1,0,,3,0,9.555,0,1072,vehicle,car,9.555,22
2064,train,bicycle,0230_20231116_115638,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2065,train,person,0231_20231116_120127,6,0,6,0,0,-1,0,,6,0,3.644,0,1017,vehicle,car,3.644,22
2066,train,person,0231_20231116_120127,6,2,4,2,0,22.855,0,"bicycle,person",4,0,3.358,0,1027,vehicle,car,3.358,15
2067,train,person,0231_20231116_120127,3,0,3,0,0,-1,0,,3,0,6.728,0,1033,vehicle,car,6.728,16
2068,train,person,0231_20231116_120127,10,1,9,1,0,31.276,0,person,9,0,3.786,0,1028,vehicle,car,3.786,14
2069,train,person,0231_20231116_120127,4,0,4,0,0,-1,0,,4,0,5.604,0,1034,vehicle,car,5.604,16
2070,train,person,0231_20231116_120127,1,1,0,1,0,31.276,0,person,0,0,-1,0,003,vru,person,31.276,53
2071,train,person,0231_20231116_120127,2,1,1,1,0,28.83,0,person,1,0,20.206,0,1019,vehicle,car,20.206,14
2072,train,bicycle,0231_20231116_120127,1,0,1,0,0,-1,0,,1,0,5.158,0,1048,vehicle,car,5.158,18
2073,train,motorcycle,0231_20231116_120127,3,0,3,0,0,-1,0,,3,0,11.876,0,1026,vehicle,car,11.876,5
2074,train,bicycle,0231_20231116_120127,1,1,0,1,0,22.855,0,person,0,0,-1,0,001,vru,person,22.855,10
2075,train,person,0232_20231116_120313,4,3,1,3,0,6.176,0,person,1,0,3.188,0,1030,vehicle,car,3.188,11
0224,train,person,0232_20231116_120313,2,2,0,2,0,6.176,0,person,0,0,-1,0,000,vru,person,6.176,114
2076,train,person,0232_20231116_120313,7,2,5,2,1,0.044,54,person,5,0,6.541,0,003,vru,person,0.044,97
2077,train,person,0232_20231116_120313,7,2,5,2,1,0.044,54,person,5,0,6.485,0,002,vru,person,0.044,97
2078,train,person,0232_20231116_120313,4,0,4,0,0,-1,0,,4,0,7.279,0,1055,vehicle,car,7.279,14
2079,train,person,0232_20231116_120313,4,2,2,2,0,41.48,0,person,2,0,15.608,0,1083,vehicle,car,15.608,40
0225,train,person,0232_20231116_120313,3,0,3,0,0,-1,0,,3,0,12.906,0,1070,vehicle,car,12.906,6
2080,train,person,0232_20231116_120313,5,1,4,1,0,30.679,0,person,4,0,6.245,0,1012,vehicle,car,6.245,11
2081,train,person,0232_20231116_120313,4,1,3,1,0,7.406,0,person,3,0,6.145,0,1008,vehicle,car,6.145,11
2082,train,person,0232_20231116_120313,2,2,0,2,0,11.863,0,person,0,0,-1,0,000,vru,person,11.863,45
2083,train,person,0232_20231116_120313,3,0,3,0,0,-1,0,,3,0,20.758,0,1032,vehicle,car,20.758,10
0226,train,person,0232_20231116_120313,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2084,train,bicycle,0232_20231116_120313,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2085,train,person,0232_20231116_120313,3,1,2,1,0,7.406,0,person,2,0,13.084,0,008,vru,person,7.406,29
0227,train,person,0233_20231116_121102,5,4,1,4,2,1.382,12,"bicycle,person",1,0,15.7,0,009,vru,person,1.382,91
0228,train,person,0233_20231116_121102,9,3,6,3,1,1.384,4,person,6,0,3.746,0,004,vru,person,1.384,77
2086,train,person,0233_20231116_121102,4,0,4,0,0,-1,0,,4,0,5.316,0,1017,vehicle,car,5.316,17
2087,train,bicycle,0233_20231116_121102,5,4,1,4,1,1.423,4,"bicycle,person",1,0,3.846,0,000,vru,person,1.423,127
2088,train,person,0233_20231116_121102,7,3,4,3,1,1.384,4,person,4,0,3.246,0,001,vru,person,1.384,77
2089,train,person,0233_20231116_121102,2,0,2,0,0,-1,0,,2,0,34.077,0,1009,vehicle,car,34.077,3
2090,train,person,0233_20231116_121102,5,4,1,4,1,2.328,26,"bicycle,person",1,0,14.724,0,007,vru,bicycle,2.328,103
2091,train,bicycle,0233_20231116_121102,5,4,1,4,1,2.328,26,"bicycle,person",1,0,13.763,0,006,vru,person,2.328,103
2092,train,person,0233_20231116_121102,3,0,3,0,0,-1,0,,3,0,11.859,0,1080,vehicle,car,11.859,9
2093,train,person,0233_20231116_121102,5,4,1,4,1,1.382,8,"bicycle,person",1,0,18.042,0,000,vru,person,1.382,91
2094,train,person,0233_20231116_121102,6,3,3,3,0,8.82,0,person,3,0,9.147,0,014,vru,person,8.82,55
0229,train,bicycle,0233_20231116_121102,1,0,1,0,0,-1,0,,1,0,17.764,0,1006,vehicle,car,17.764,15
2095,train,person,0233_20231116_121102,4,0,4,0,0,-1,0,,4,0,9.19,0,1072,vehicle,car,9.19,37
2096,train,person,0233_20231116_121102,1,0,1,0,0,-1,0,,1,0,32.649,0,1068,vehicle,car,32.649,14
2097,train,person,0233_20231116_121102,4,3,1,3,0,8.82,0,person,1,0,23.534,0,010,vru,person,8.82,55
2098,train,person,0233_20231116_121102,2,0,2,0,0,-1,0,,2,0,10.411,0,1024,vehicle,car,10.411,18
2099,train,person,0233_20231116_121102,1,0,1,0,0,-1,0,,1,0,25.275,0,1034,vehicle,car,25.275,16
2100,train,bicycle,0233_20231116_121102,2,0,2,0,0,-1,0,,2,0,12.433,0,1061,vehicle,car,12.433,1
2101,train,person,0234_20231116_121314,3,1,2,1,0,18.658,0,person,2,0,9.061,0,1015,vehicle,car,9.061,41
2102,train,person,0234_20231116_121314,3,1,2,1,0,18.658,0,person,2,0,3.973,0,1008,vehicle,car,3.973,20
2103,train,person,0234_20231116_121314,1,0,1,0,0,-1,0,,1,0,27.584,0,1003,vehicle,car,27.584,6
2104,train,person,0235_20231116_121349,5,2,3,2,1,1.578,10,person,3,0,3.323,0,008,vru,person,1.578,50
0230,train,person,0235_20231116_121349,9,2,7,2,1,1.308,5,person,7,0,10.892,0,009,vru,person,1.308,30
2105,train,person,0235_20231116_121349,7,0,7,0,0,-1,0,,7,0,8.028,0,1055,vehicle,truck,8.028,18
2106,train,person,0235_20231116_121349,4,1,3,1,0,18.928,0,person,3,0,3.453,0,1012,vehicle,car,3.453,16
2107,train,person,0235_20231116_121349,1,0,1,0,0,-1,0,,1,0,15.621,0,1038,vehicle,car,15.621,32
2108,train,person,0235_20231116_121349,1,0,1,0,0,-1,0,,1,0,14.105,0,1023,vehicle,car,14.105,22
2109,train,person,0235_20231116_121349,2,0,2,0,0,-1,0,,2,0,14.575,0,1047,vehicle,car,14.575,14
2110,train,person,0235_20231116_121349,3,0,3,0,0,-1,0,,3,0,9.367,0,1084,vehicle,car,9.367,33
2111,train,person,0235_20231116_121349,1,1,0,1,1,1.578,10,person,0,0,-1,0,000,vru,person,1.578,50
2112,train,person,0235_20231116_121349,3,1,2,1,1,1.308,5,person,2,0,15.178,0,001,vru,person,1.308,30
2113,train,motorcycle,0235_20231116_121349,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2114,train,person,0235_20231116_121349,3,1,2,1,0,7.564,0,person,2,0,24.107,0,001,vru,person,7.564,25
2115,train,person,0236_20231122_100832,1,0,1,0,0,-1,0,,1,0,3.967,0,1020,vehicle,car,3.967,20
2116,train,stroller,0236_20231122_100832,3,0,3,0,0,-1,0,,3,0,7.99,0,1012,vehicle,car,7.99,16
2117,train,person,0236_20231122_100832,1,0,1,0,0,-1,0,,1,0,21.55,0,1007,vehicle,car,21.55,12
2118,train,person,0237_20231122_101604,3,2,1,2,0,6.122,0,"bicycle,person",1,0,39.631,0,007,vru,bicycle,6.122,17
2119,train,person,0237_20231122_101604,2,2,0,2,0,3.568,0,"bicycle,person",0,0,-1,0,007,vru,bicycle,3.568,17
2120,train,person,0237_20231122_101604,3,0,3,0,0,-1,0,,3,0,9.316,0,1023,vehicle,car,9.316,59
2121,train,bicycle,0237_20231122_101604,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2122,train,bicycle,0237_20231122_101604,3,0,3,0,0,-1,0,,3,0,23.929,0,1020,vehicle,car,23.929,19
2123,train,person,0237_20231122_101604,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2124,train,person,0237_20231122_101604,2,0,2,0,0,-1,0,,2,0,6.766,0,1013,vehicle,car,6.766,11
2125,train,bicycle,0237_20231122_101604,2,2,0,2,0,3.568,0,person,0,0,-1,0,001,vru,person,3.568,17
0231,train,bicycle,0237_20231122_101604,1,0,1,0,0,-1,0,,1,0,17.266,0,1007,vehicle,car,17.266,6
2126,train,person,0238_20231122_101723,2,0,2,0,0,-1,0,,2,0,7.072,0,1014,vehicle,car,7.072,16
2127,train,person,0238_20231122_101723,8,1,7,1,1,0.909,9,person,7,0,4.266,0,004,vru,person,0.909,79
2128,train,person,0238_20231122_101723,1,0,1,0,0,-1,0,,1,0,7.561,0,1044,vehicle,car,7.561,35
2129,train,person,0238_20231122_101723,3,1,2,1,0,22.231,0,person,2,0,7.466,0,1036,vehicle,car,7.466,47
2130,train,person,0238_20231122_101723,5,1,4,1,1,0.909,9,person,4,0,5.621,0,001,vru,person,0.909,79
2131,train,person,0238_20231122_101723,2,0,2,0,0,-1,0,,2,0,13.121,0,1028,vehicle,car,13.121,10
2132,train,person,0238_20231122_101723,2,1,1,1,0,22.231,0,person,1,0,34.957,0,003,vru,person,22.231,27
2133,train,person,0239_20231122_102026,10,2,8,2,0,10.718,0,person,8,0,5.11,0,1024,vehicle,car,5.11,35
2134,train,person,0239_20231122_102026,6,2,4,2,0,22.267,0,person,4,0,7.696,0,1054,vehicle,car,7.696,106
2135,train,person,0239_20231122_102026,6,2,4,2,1,1.75,71,person,4,0,4.192,0,006,vru,person,1.75,77
2136,train,person,0239_20231122_102026,1,1,0,1,0,5.103,0,person,0,0,-1,0,009,vru,person,5.103,16
2137,train,person,0239_20231122_102026,10,2,8,2,0,13.981,0,person,8,0,3.289,0,1050,vehicle,car,3.289,85
2138,train,person,0239_20231122_102026,5,2,3,2,0,10.718,0,person,3,0,6.258,0,1002,vehicle,car,6.258,3
2139,train,person,0239_20231122_102026,5,2,3,2,1,1.75,71,person,3,0,3.092,0,002,vru,person,1.75,77
2140,train,person,0239_20231122_102026,6,1,5,1,0,26.859,0,person,5,0,3.134,0,1015,vehicle,car,3.134,8
2141,train,person,0239_20231122_102026,2,0,2,0,0,-1,0,,2,0,13.023,0,1036,vehicle,car,13.023,14
2142,train,person,0239_20231122_102026,2,1,1,1,0,5.103,0,person,1,0,14.914,0,003,vru,person,5.103,16
2143,train,person,0239_20231122_102026,5,1,4,1,0,26.859,0,person,4,0,6.406,0,1015,vehicle,car,6.406,16
2144,train,person,0239_20231122_102026,5,0,5,0,0,-1,0,,5,0,15.811,0,1038,vehicle,car,15.811,21
2145,train,person,0240_20231122_102334,5,2,3,2,0,3.459,0,person,3,0,8.519,0,003,vru,person,3.459,74
2146,train,person,0240_20231122_102334,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2147,train,person,0240_20231122_102334,13,0,13,0,0,-1,0,,13,1,0.491,48,1031,vehicle,car,0.491,75
2148,train,person,0240_20231122_102334,4,2,2,2,1,2.771,12,person,2,0,10.661,0,008,vru,person,2.771,34
2149,train,person,0240_20231122_102334,7,3,4,3,0,3.762,0,"bicycle,person",4,0,7.814,0,006,vru,person,3.762,44
2150,train,person,0240_20231122_102334,7,3,4,3,1,0.038,44,"bicycle,person",4,0,8.779,0,006,vru,person,0.038,44
0232,train,person,0240_20231122_102334,7,3,4,3,1,0.038,44,"bicycle,person",4,0,9.012,0,005,vru,person,0.038,44
2151,train,bicycle,0240_20231122_102334,7,3,4,3,0,11.742,0,person,4,0,4.878,0,1027,vehicle,car,4.878,41
2152,train,person,0240_20231122_102334,5,2,3,2,1,2.771,12,person,3,0,11.199,0,003,vru,person,2.771,34
2153,train,person,0240_20231122_102334,2,0,2,0,0,-1,0,,2,0,5.951,0,1028,vehicle,car,5.951,27
2154,train,motorcycle,0240_20231122_102334,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2155,train,person,0241_20231122_103034,2,1,1,1,0,4.932,0,person,1,0,14.536,0,005,vru,person,4.932,89
2156,train,person,0241_20231122_103034,4,3,1,3,2,1.47,138,"bicycle,person",1,0,16.173,0,002,vru,person,1.47,145
0233,train,person,0241_20231122_103034,4,3,1,3,1,1.47,122,"bicycle,person",1,0,15.194,0,001,vru,person,1.47,145
2157,train,person,0241_20231122_103034,4,3,1,3,1,2.902,16,"bicycle,person",1,0,16.005,0,001,vru,person,2.902,139
2158,train,person,0241_20231122_103034,3,1,2,1,0,19.89,0,person,2,0,7.206,0,1013,vehicle,car,7.206,17
2159,train,person,0241_20231122_103034,1,1,0,1,0,4.932,0,person,0,0,-1,0,000,vru,person,4.932,89
2160,train,person,0241_20231122_103034,1,0,1,0,0,-1,0,,1,0,4.79,0,1011,vehicle,car,4.79,13
2161,train,person,0241_20231122_103034,3,1,2,1,1,2.484,40,person,2,0,25.424,0,010,vru,person,2.484,40
2162,train,person,0241_20231122_103034,1,0,1,0,0,-1,0,,1,0,9.217,0,1037,vehicle,car,9.217,20
2163,train,person,0241_20231122_103034,5,1,4,1,0,3.584,0,person,4,0,6.536,0,011,vru,person,3.584,25
2164,train,person,0241_20231122_103034,1,1,0,1,1,2.484,40,person,0,0,-1,0,007,vru,person,2.484,40
2165,train,person,0241_20231122_103034,4,1,3,1,0,3.584,0,person,3,0,6.647,0,009,vru,person,3.584,25
0234,train,person,0241_20231122_103034,2,1,1,1,0,19.89,0,person,1,0,13.697,0,1013,vehicle,car,13.697,18
2166,train,bicycle,0241_20231122_103034,4,3,1,3,0,18.426,0,person,1,0,68.095,0,002,vru,person,18.426,23
2167,train,person,0242_20231122_103445,1,0,1,0,0,-1,0,,1,0,10.439,0,1018,vehicle,car,10.439,18
2168,train,person,0242_20231122_103445,2,0,2,0,0,-1,0,,2,0,5.969,0,1025,vehicle,car,5.969,19
2169,train,person,0242_20231122_103445,1,0,1,0,0,-1,0,,1,0,28.642,0,1024,vehicle,car,28.642,8
2170,train,person,0242_20231122_103445,6,0,6,0,0,-1,0,,6,0,15.97,0,1031,vehicle,car,15.97,33
2171,train,bicycle,0242_20231122_103445,1,0,1,0,0,-1,0,,1,0,14.795,0,1034,vehicle,car,14.795,22
2172,train,motorcycle,0242_20231122_103445,7,0,7,0,0,-1,0,,7,0,4.79,0,1027,vehicle,car,4.79,15
2173,train,person,0243_20231122_110054,3,2,1,2,2,1.285,7,"bicycle,scooter",1,0,12.508,0,002,vru,scooter,1.285,33
2174,train,bicycle,0243_20231122_110054,3,2,1,2,1,1.673,3,"person,scooter",1,0,7.754,0,000,vru,person,1.673,70
2175,train,scooter,0243_20231122_110054,3,2,1,2,1,1.285,4,"bicycle,person",1,0,14.573,0,000,vru,person,1.285,33
2176,train,person,0244_20231122_110225,6,3,3,3,2,1.313,14,"bicycle,person",3,0,8.407,0,001,vru,bicycle,1.313,95
2177,train,bicycle,0244_20231122_110225,1,1,0,1,1,1.313,12,person,0,0,-1,0,000,vru,person,1.313,95
2178,train,person,0244_20231122_110225,3,1,2,1,0,3.3,0,person,2,0,23.357,0,000,vru,person,3.3,54
2179,train,bicycle,0244_20231122_110225,3,1,2,1,1,1.755,2,person,2,0,7.713,0,000,vru,person,1.755,26
2180,train,person,0245_20231122_110357,8,1,7,1,0,19.959,0,person,7,0,5.13,0,1029,vehicle,car,5.13,8
2181,train,person,0245_20231122_110357,4,1,3,1,0,5.469,0,motorcycle,3,0,12.372,0,008,vru,motorcycle,5.469,5
2182,train,person,0245_20231122_110357,6,1,5,1,0,19.959,0,person,5,0,6.235,0,1006,vehicle,car,6.235,15
2183,train,person,0245_20231122_110357,2,0,2,0,0,-1,0,,2,0,12.726,0,1039,vehicle,car,12.726,42
2184,train,person,0245_20231122_110357,3,0,3,0,0,-1,0,,3,0,11.074,0,1035,vehicle,car,11.074,37
2185,train,person,0245_20231122_110357,3,1,2,1,0,12.822,0,motorcycle,2,0,15.292,0,007,vru,motorcycle,12.822,6
2186,train,bicycle,0245_20231122_110357,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0235,train,motorcycle,0245_20231122_110357,2,1,1,1,0,12.822,0,person,1,0,24.315,0,005,vru,person,12.822,6
2187,train,motorcycle,0245_20231122_110357,1,1,0,1,0,5.469,0,person,0,0,-1,0,001,vru,person,5.469,5
2188,train,person,0246_20231122_110701,1,1,0,1,0,6.437,0,scooter,0,0,-1,0,001,vru,scooter,6.437,62
2189,train,scooter,0246_20231122_110701,1,1,0,1,0,6.437,0,person,0,0,-1,0,000,vru,person,6.437,62
2190,train,person,0247_20231122_110923,2,0,2,0,0,-1,0,,2,0,5.157,0,1010,vehicle,car,5.157,13
2191,train,person,0247_20231122_110923,1,0,1,0,0,-1,0,,1,0,5.019,0,1012,vehicle,car,5.019,15
2192,train,person,0248_20231122_110958,6,2,4,2,1,0.193,145,person,4,0,6.904,0,001,vru,person,0.193,145
2193,train,person,0248_20231122_110958,6,2,4,2,1,0.193,145,person,4,0,6.597,0,000,vru,person,0.193,145
2194,train,person,0248_20231122_110958,6,3,3,3,0,13.625,0,person,3,0,29.051,0,012,vru,person,13.625,49
2195,train,person,0248_20231122_110958,5,2,3,2,0,33.326,0,person,3,0,6.671,0,1031,vehicle,car,6.671,17
2196,train,person,0248_20231122_110958,8,3,5,3,1,0.315,70,person,5,0,5.273,0,007,vru,person,0.315,70
0236,train,person,0248_20231122_110958,4,2,2,2,0,12.227,0,person,2,1,0.737,16,1039,vehicle,car,0.737,16
2197,train,person,0248_20231122_110958,6,2,4,2,0,19.832,0,person,4,0,6.599,0,1024,vehicle,car,6.599,18
2198,train,person,0248_20231122_110958,7,3,4,3,1,0.315,70,person,4,0,5.929,0,004,vru,person,0.315,70
2199,train,person,0248_20231122_110958,3,3,0,3,0,24.706,0,person,0,0,-1,0,017,vru,person,24.706,27
2200,train,person,0248_20231122_110958,4,1,3,1,0,21.05,0,person,3,0,5.631,0,1040,vehicle,car,5.631,43
2201,train,person,0248_20231122_110958,3,1,2,1,0,21.05,0,person,2,0,7.425,0,1033,vehicle,car,7.425,36
2202,train,person,0248_20231122_110958,2,0,2,0,0,-1,0,,2,0,4.392,0,1046,vehicle,truck,4.392,12
2203,train,person,0248_20231122_110958,3,3,0,3,0,13.625,0,person,0,0,-1,0,002,vru,person,13.625,49
2204,train,person,0248_20231122_110958,1,0,1,0,0,-1,0,,1,0,9.452,0,1045,vehicle,car,9.452,35
2205,train,person,0248_20231122_110958,2,0,2,0,0,-1,0,,2,0,15.718,0,1043,vehicle,car,15.718,33
2206,train,person,0248_20231122_110958,3,0,3,0,0,-1,0,,3,1,0.389,32,1043,vehicle,car,0.389,32
2207,train,person,0248_20231122_110958,3,2,1,2,0,21.614,0,person,1,0,11.672,0,1037,vehicle,car,11.672,29
2208,train,person,0248_20231122_110958,1,1,0,1,0,24.706,0,person,0,0,-1,0,008,vru,person,24.706,27
2209,train,person,0248_20231122_110958,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2210,train,person,0249_20231122_111130,3,3,0,3,0,13.432,0,person,0,0,-1,0,001,vru,person,13.432,66
2211,train,person,0249_20231122_111130,3,3,0,3,1,2.2,4,person,0,0,-1,0,003,vru,person,2.2,47
2212,train,person,0249_20231122_111130,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
2213,train,person,0249_20231122_111130,3,3,0,3,2,0.742,18,person,0,0,-1,0,006,vru,person,0.742,14
2214,train,person,0249_20231122_111130,2,1,1,1,1,1.31,21,person,1,0,10.68,0,005,vru,person,1.31,21
0237,train,person,0249_20231122_111130,2,1,1,1,1,1.31,21,person,1,0,8.642,0,004,vru,person,1.31,21
2215,train,person,0249_20231122_111130,3,3,0,3,1,0.742,14,person,0,0,-1,0,003,vru,person,0.742,14
2216,train,person,0250_20231122_111304,11,0,11,0,0,-1,0,,11,0,5.193,0,1041,vehicle,car,5.193,19
2217,train,person,0250_20231122_111304,4,1,3,1,0,10.362,0,person,3,0,4.233,0,1050,vehicle,car,4.233,80
2218,train,person,0250_20231122_111304,3,1,2,1,0,10.362,0,person,2,0,3.968,0,1042,vehicle,car,3.968,33
2219,train,person,0250_20231122_111304,1,0,1,0,0,-1,0,,1,0,12.949,0,1034,vehicle,car,12.949,3
2220,train,motorcycle,0250_20231122_111304,3,0,3,0,0,-1,0,,3,1,2.816,1,1037,vehicle,car,2.816,12
