sample_id,scene_path,timestamp,target_x,target_y,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors
2295,0261_20231122_115648,1700654242800029,0.0,0.0,5.410096,1.082019,2,1,2,2,1,1,0,1,0.903378,12
2297,0261_20231122_115648,1700654238640023,0.0,0.0,7.996865,1.599373,2,1,2,2,1,1,0,1,0.506452,13
2298,0261_20231122_115648,1700654284199984,0.0,0.0,7.428109,1.485622,1,2,1,1,2,1,0,1,0.843028,7
2299,0262_20231122_120009,1700654454119996,0.0,0.0,0.297402,0.05948,2,1,2,2,1,1,0,0,0.238274,9
2300,0262_20231122_120009,1700654449119996,0.0,0.0,0.070642,0.014128,2,1,2,2,1,1,0,0,2.393403,10
2301,0262_20231122_120009,1700654445160005,0.0,0.0,0.083735,0.016747,2,1,2,2,1,1,0,0,0.369935,8
2302,0262_20231122_120009,1700654463239993,0.0,0.0,0.014322,0.002864,2,1,2,2,1,1,0,0,0.283177,9
2303,0262_20231122_120009,1700654498760020,0.0,0.0,2.863636,0.572727,1,1,2,1,2,1,0,1,11.923718,7
2304,0262_20231122_120009,1700654454280002,0.0,0.0,7.660793,1.532159,2,1,2,2,1,1,0,1,14.108378,9
2305,0262_20231122_120009,1700654505239993,0.0,0.0,0.009259,0.001852,1,1,2,1,2,1,0,0,7.53196,7
2306,0262_20231122_120009,1700654506039978,0.0,0.0,8.639046,1.727809,1,1,2,1,2,1,0,1,2.160592,8
2307,0262_20231122_120009,1700654460039978,0.0,0.0,7.53615,1.50723,2,1,2,2,1,1,0,1,2.78071,10
2308,0262_20231122_120009,1700654427720011,0.0,0.0,5.89298,1.281083,2,1,2,2,1,1,0,1,12.368496,11
2309,0262_20231122_120009,1700654485640023,0.0,0.0,5.409562,1.25221,1,2,1,1,2,1,0,1,13.016547,8
2310,0263_20231122_120215,1700654560680002,0.0,0.0,7.844759,1.568952,1,2,1,1,2,1,0,1,1.433888,10
2311,0263_20231122_120215,1700654555720011,0.0,0.0,8.383143,1.676629,1,2,1,1,2,1,0,1,13.281584,6
2312,0263_20231122_120215,1700654554039978,0.0,0.0,7.623155,1.524631,1,2,1,1,2,1,0,1,1.501114,5
2313,0263_20231122_120215,1700654591680002,0.0,0.0,0.029809,0.005962,2,1,2,2,1,1,0,0,3.769797,11
2314,0263_20231122_120215,1700654587960035,0.0,0.0,7.171193,1.434239,1,1,2,1,2,1,0,1,14.539996,11
2315,0263_20231122_120215,1700654575560005,0.0,0.0,5.951876,1.305239,1,1,1,0,3,0,1,1,14.577863,13
2317,0264_20231122_120401,1700654722880017,0.0,0.0,0.026399,0.00528,1,1,1,0,3,0,1,0,1.666899,6
2318,0264_20231122_120401,1700654722119996,0.0,0.0,0.009201,0.00184,1,1,1,0,3,0,1,0,1.658663,6
2319,0264_20231122_120401,1700654683560005,0.0,0.0,7.434303,1.486861,1,1,2,1,2,1,0,1,5.934901,9
2320,0264_20231122_120401,1700654667160005,0.0,0.0,6.634367,1.326873,1,1,1,0,3,0,1,1,1.66793,13
2321,0264_20231122_120401,1700654756239993,0.0,0.0,5.089194,1.017839,1,1,2,1,2,1,0,1,11.522571,15
2322,0264_20231122_120401,1700654707199984,0.0,0.0,5.88736,1.177472,2,1,2,2,1,1,0,1,0.637956,15
2323,0264_20231122_120401,1700654771760020,0.0,0.0,1.168236,0.233647,2,1,2,2,1,1,0,1,1.73604,15
2324,0264_20231122_120401,1700654771800029,0.0,0.0,1.039743,0.207949,2,1,2,2,1,1,0,1,1.737146,15
2325,0264_20231122_120401,1700654655720011,0.0,0.0,21.421451,4.28429,1,2,1,1,2,1,0,1,3.043459,11
2326,0264_20231122_120401,1700654775480017,0.0,0.0,3.915366,0.783073,2,1,2,2,1,1,0,1,8.781982,15
2327,0264_20231122_120401,1700654763160005,0.0,0.0,7.927839,1.585568,1,1,2,1,2,1,0,1,4.901319,14
2329,0264_20231122_120401,1700654758280002,0.0,0.0,0.445253,0.089051,1,1,2,1,2,1,0,0,7.347397,15
2330,0264_20231122_120401,1700654704600014,0.0,0.0,5.330068,1.066014,2,1,2,2,1,1,0,1,0.459902,15
2331,0264_20231122_120401,1700654777680002,0.0,0.0,0.125418,0.025084,2,1,2,2,1,1,0,0,1.984104,15
2332,0264_20231122_120401,1700654705519996,0.0,0.0,4.612089,0.922418,2,1,2,2,1,1,0,1,0.920226,15
2333,0264_20231122_120401,1700654710920026,0.0,0.0,7.157827,1.431565,2,1,2,2,1,1,0,1,6.690775,15
2334,0264_20231122_120401,1700654674600014,0.0,0.0,7.582829,1.516566,1,1,1,0,3,0,1,1,7.981714,12
2335,0264_20231122_120401,1700654778640023,0.0,0.0,6.848352,1.36967,2,1,2,2,1,1,0,1,1.308282,15
2336,0264_20231122_120401,1700654671640023,0.0,0.0,6.52837,1.305674,1,1,1,0,3,0,1,1,1.623541,11
2337,0264_20231122_120401,1700654735560005,0.0,0.0,0.060264,0.012053,1,2,1,1,2,1,0,0,1.470375,10
2338,0264_20231122_120401,1700654782920026,0.0,0.0,7.052961,1.410592,2,1,2,2,1,1,0,1,9.424215,15
2339,0264_20231122_120401,1700654654399999,0.0,0.0,4.619366,0.923873,1,2,1,1,2,1,0,1,0.514384,8
2341,0264_20231122_120401,1700654651480017,0.0,0.0,1.712456,0.342491,1,1,1,0,3,0,1,1,0.919216,10
2342,0264_20231122_120401,1700654660440008,0.0,0.0,1.619712,0.334652,1,2,1,1,2,1,0,1,3.081616,13
2343,0264_20231122_120401,1700654673359990,0.0,0.0,6.226826,1.353644,1,1,1,0,3,0,1,1,1.601494,11
2344,0264_20231122_120401,1700654750640023,0.0,0.0,5.010341,1.24019,1,1,1,0,3,0,1,1,0.427736,15
2347,0265_20231122_120837,1700654952480017,0.0,0.0,7.210735,1.442147,1,1,2,1,2,1,0,1,11.633079,12
2348,0265_20231122_120837,1700654994039978,0.0,0.0,0.015686,0.003137,1,1,1,0,3,0,1,0,6.78445,8
2350,0265_20231122_120837,1700654967160005,0.0,0.0,8.6511,1.73022,2,1,2,2,1,1,0,1,5.160532,15
2352,0265_20231122_120837,1700655022880017,0.0,0.0,7.262954,1.452591,1,1,1,0,3,0,1,1,10.617855,5
2353,0265_20231122_120837,1700655020399999,0.0,0.0,0.928619,0.185724,1,1,1,0,3,0,1,1,10.351856,7
2354,0265_20231122_120837,1700655008800029,0.0,0.0,7.870127,1.574025,1,2,1,1,2,1,0,1,5.808023,11
2355,0265_20231122_120837,1700655006440008,0.0,0.0,6.985681,1.397136,1,2,1,1,2,1,0,1,6.027999,9
2357,0265_20231122_120837,1700654928920026,0.0,0.0,3.563164,0.724223,1,2,1,1,2,1,0,1,3.437275,8
2358,0265_20231122_120837,1700655035519996,0.0,0.0,4.474273,0.924438,1,1,2,1,2,1,0,1,1.437533,10
2359,0265_20231122_120837,1700655032840008,0.0,0.0,5.723308,1.375798,1,1,2,1,2,1,0,1,1.939648,9
2360,0266_20231122_121138,1700655176440008,0.0,0.0,0.013333,0.002667,2,1,1,1,2,1,0,0,0.154039,12
2361,0266_20231122_121138,1700655129039978,0.0,0.0,6.70616,1.341232,1,1,2,1,2,1,0,1,4.438381,10
2362,0266_20231122_121138,1700655203280002,0.0,0.0,0.021678,0.004336,1,2,1,1,2,1,0,0,5.575791,15
2363,0266_20231122_121138,1700655169840008,0.0,0.0,6.870747,1.374149,2,1,1,1,2,1,0,1,6.58032,15
2364,0266_20231122_121138,1700655190480017,0.0,0.0,0.410505,0.082101,1,1,1,0,3,0,1,0,11.498122,12
2365,0266_20231122_121138,1700655212800029,0.0,0.0,0.218339,0.043668,1,1,1,0,3,0,1,0,2.204766,14
2366,0266_20231122_121138,1700655208960035,0.0,0.0,5.070655,1.014131,1,1,1,0,3,0,1,1,10.595386,15
2367,0266_20231122_121138,1700655194160005,0.0,0.0,8.070109,1.614022,1,2,1,1,2,1,0,1,5.851054,12
2368,0266_20231122_121138,1700655239880017,0.0,0.0,7.810716,1.562143,2,1,2,2,1,1,0,1,11.627096,15
2369,0266_20231122_121138,1700655246359990,0.0,0.0,0.424181,0.084836,2,1,2,2,1,1,0,0,1.876783,15
2370,0266_20231122_121138,1700655242480017,0.0,0.0,8.459596,1.691919,2,1,2,2,1,1,0,1,10.28663,15
2371,0266_20231122_121138,1700655248840008,0.0,0.0,4.712445,0.942489,2,1,2,2,1,1,0,1,13.666149,15
2372,0266_20231122_121138,1700655207239993,0.0,0.0,6.7153,1.34306,1,1,1,0,3,0,1,1,2.264715,15
2373,0266_20231122_121138,1700655251239993,0.0,0.0,0.262473,0.052495,2,1,2,2,1,1,0,0,1.509161,15
2374,0266_20231122_121138,1700655157359990,0.0,0.0,9.251452,1.85029,2,1,2,2,1,1,0,1,13.595198,15
2375,0266_20231122_121138,1700655234119996,0.0,0.0,1.491283,0.298257,2,1,2,2,1,1,0,1,0.782181,15
2376,0266_20231122_121138,1700655209600014,0.0,0.0,0.108554,0.021711,1,1,1,0,3,0,1,0,5.795317,14
2379,0266_20231122_121138,1700655237079987,0.0,0.0,6.824624,1.364925,2,1,2,2,1,1,0,1,8.974243,15
2380,0266_20231122_121138,1700655255720011,0.0,0.0,0.018456,0.003691,2,1,2,2,1,1,0,0,0.764063,14
2381,0266_20231122_121138,1700655189199984,0.0,0.0,4.912074,0.982415,1,1,1,0,3,0,1,1,10.979882,12
2382,0266_20231122_121138,1700655164680002,0.0,0.0,3.881934,0.858838,2,1,2,2,1,1,0,1,3.98645,15
2383,0266_20231122_121138,1700655226760020,0.0,0.0,6.636884,1.56531,1,1,2,1,2,1,0,1,2.494537,15
2384,0267_20231122_121444,1700655427960035,0.0,0.0,0.054326,0.010865,2,1,2,2,1,1,0,0,6.865656,13
2385,0267_20231122_121444,1700655314119996,0.0,0.0,5.43471,1.086942,1,1,2,1,2,1,0,1,7.370893,12
2386,0267_20231122_121444,1700655313480017,0.0,0.0,0.009938,0.001988,1,1,2,1,2,1,0,0,0.637572,12
2387,0267_20231122_121444,1700655307680002,0.0,0.0,0.019312,0.003862,1,1,1,0,3,0,1,0,0.657889,9
2388,0267_20231122_121444,1700655473560005,0.0,0.0,0.033859,0.006772,1,1,1,0,3,0,1,0,10.141909,11
2389,0267_20231122_121444,1700655360840008,0.0,0.0,7.983767,1.596753,2,1,1,1,2,1,0,1,6.027771,9
2390,0267_20231122_121444,1700655300920026,0.0,0.0,6.659093,1.331819,1,1,1,0,3,0,1,1,3.294652,11
2391,0267_20231122_121444,1700655443640023,0.0,0.0,5.511791,1.102358,2,1,1,1,2,1,0,1,8.387862,9
2392,0267_20231122_121444,1700655456000000,0.0,0.0,8.358102,1.67162,1,1,1,0,3,0,1,1,3.771225,8
2393,0267_20231122_121444,1700655480800029,0.0,0.0,6.224434,1.244887,1,1,1,0,3,0,1,1,4.432954,12
2394,0267_20231122_121444,1700655296199984,0.0,0.0,5.771445,1.154289,1,1,1,0,3,0,1,1,0.425764,12
2395,0267_20231122_121444,1700655323720011,0.0,0.0,7.802287,1.560457,2,1,2,2,1,1,0,1,6.515304,13
2396,0267_20231122_121444,1700655417720011,0.0,0.0,5.035407,1.007081,2,1,2,2,1,1,0,1,3.878806,13
2397,0267_20231122_121444,1700655491760020,0.0,0.0,6.55009,1.310018,1,1,2,1,2,1,0,1,1.070299,13
2400,0268_20231122_121905,1700655631640023,0.0,0.0,0.15771,0.031542,1,1,1,0,3,0,1,0,0.969968,8
2401,0268_20231122_121905,1700655598560005,0.0,0.0,0.416332,0.083266,2,1,2,2,1,1,0,0,5.817156,13
2403,0268_20231122_121905,1700655577359990,0.0,0.0,0.181248,0.03625,1,1,2,1,2,1,0,0,2.003893,10
2404,0268_20231122_121905,1700655625039978,0.0,0.0,0.037365,0.007473,2,1,2,2,1,1,0,0,1.021396,10
2405,0268_20231122_121905,1700655667880017,0.0,0.0,7.678384,1.535677,1,1,2,1,2,1,0,1,3.223266,13
2406,0268_20231122_121905,1700655649560005,0.0,0.0,0.645481,0.129096,1,1,1,0,3,0,1,1,3.645099,13
2407,0268_20231122_121905,1700655654960035,0.0,0.0,6.2433,1.24866,1,1,1,0,3,0,1,1,0.65345,10
2408,0268_20231122_121905,1700655698800029,0.0,0.0,8.416498,1.6833,2,1,2,2,1,1,0,1,0.273375,12
2409,0268_20231122_121905,1700655651960035,0.0,0.0,5.943178,1.188636,1,1,1,0,3,0,1,1,0.56483,11
2410,0268_20231122_121905,1700655674399999,0.0,0.0,7.418434,1.483687,2,1,2,2,1,1,0,1,2.291423,11
2411,0268_20231122_121905,1700655612280002,0.0,0.0,8.96655,1.79331,2,1,2,2,1,1,0,1,12.931055,12
2412,0268_20231122_121905,1700655629480017,0.0,0.0,6.564407,1.312881,1,1,1,0,3,0,1,1,9.900716,8
2413,0268_20231122_121905,1700655650560005,0.0,0.0,4.903427,0.980685,1,1,1,0,3,0,1,1,1.361995,13
2417,0269_20231122_122447,1700655968239993,0.0,0.0,0.138671,0.027734,2,1,2,2,1,1,0,0,1.894493,15
2418,0269_20231122_122447,1700655939160005,0.0,0.0,0.083205,0.016641,1,1,2,1,2,1,0,0,0.802737,13
2419,0269_20231122_122447,1700655967600014,0.0,0.0,0.027579,0.005516,2,1,2,2,1,1,0,0,1.900531,15
2420,0269_20231122_122447,1700655975480017,0.0,0.0,0.020382,0.004076,2,1,2,2,1,1,0,0,2.078974,15
2421,0269_20231122_122447,1700655951399999,0.0,0.0,0.027556,0.005511,2,1,2,2,1,1,0,0,18.911833,15
2422,0269_20231122_122447,1700655941600014,0.0,0.0,0.004387,0.000877,1,1,2,1,2,1,0,0,11.418187,15
2423,0269_20231122_122447,1700655937119996,0.0,0.0,0.006778,0.001356,1,1,2,1,2,1,0,0,5.535549,13
2424,0269_20231122_122447,1700655997079987,0.0,0.0,1.40892,0.281784,1,1,1,0,3,0,1,1,7.857105,13
2425,0269_20231122_122447,1700655995680002,0.0,0.0,5.859283,1.171857,1,1,1,0,3,0,1,1,5.717862,12
2426,0269_20231122_122447,1700655937440008,0.0,0.0,0.030135,0.006027,1,1,2,1,2,1,0,0,15.458079,13
2428,0269_20231122_122447,1700656019600014,0.0,0.0,6.635992,1.327198,1,1,1,0,3,0,1,1,10.255009,10
2429,0269_20231122_122447,1700655955440008,0.0,0.0,4.706675,0.941335,2,1,2,2,1,1,0,1,2.867429,15
2430,0269_20231122_122447,1700655901560005,0.0,0.0,0.058584,0.011717,2,1,1,1,2,1,0,0,2.297753,10
2431,0269_20231122_122447,1700655901720011,0.0,0.0,0.128987,0.025797,2,1,1,1,2,1,0,0,0.907414,10
2432,0269_20231122_122447,1700655956320011,0.0,0.0,6.362465,1.272493,2,1,2,2,1,1,0,1,6.026909,15
2433,0269_20231122_122447,1700655932560005,0.0,0.0,0.215123,0.043025,1,1,1,0,3,0,1,0,0.855656,12
2434,0269_20231122_122447,1700655967079987,0.0,0.0,4.910734,0.982147,2,1,2,2,1,1,0,1,0.403662,15
2435,0269_20231122_122447,1700655953039978,0.0,0.0,6.546679,1.309336,2,1,2,2,1,1,0,1,0.22484,15
2436,0269_20231122_122447,1700656011280002,0.0,0.0,6.627524,1.325505,1,2,1,1,2,1,0,1,0.845738,14
2437,0269_20231122_122447,1700656014519996,0.0,0.0,6.114308,1.222862,1,1,1,0,3,0,1,1,0.375995,13
2438,0269_20231122_122447,1700656005680002,0.0,0.0,6.350989,1.270198,1,2,1,1,2,1,0,1,0.811404,14
2439,0269_20231122_122447,1700655896119996,0.0,0.0,0.233224,0.046645,2,1,1,1,2,1,0,0,14.230226,15
2440,0269_20231122_122447,1700655948399999,0.0,0.0,6.743323,1.348665,2,1,2,2,1,1,0,1,0.154099,15
2441,0269_20231122_122447,1700655965440008,0.0,0.0,0.013946,0.002789,2,1,2,2,1,1,0,0,0.263526,15
2443,0269_20231122_122447,1700655983760020,0.0,0.0,6.523977,1.304795,2,1,1,1,2,1,0,1,9.272905,15
2444,0269_20231122_122447,1700655995239993,0.0,0.0,6.288088,1.257618,1,1,1,0,3,0,1,1,3.180227,12
2445,0269_20231122_122447,1700655937960035,0.0,0.0,0.206082,0.041216,1,1,2,1,2,1,0,0,0.922647,13
2446,0269_20231122_122447,1700655914359990,0.0,0.0,2.726661,0.637065,1,1,1,0,3,0,1,1,2.583722,10
2447,0269_20231122_122447,1700655974119996,0.0,0.0,4.545682,1.072096,2,1,2,2,1,1,0,1,9.293527,15
2448,0269_20231122_122447,1700656042960035,0.0,0.0,5.246217,1.324805,2,1,2,2,1,1,0,1,12.991207,11
